id_year;name;id_team;name;type;minutes;id_answer;inserted;correct;id_task;score;category
5;2012;395;Harmonický bagr;logical;244;7345;2012-12-01 19:04:30;TRUE;105;987;college
5;2012;321;Hlavy otevřené;logical;244;7346;2012-12-01 19:04:31;FALSE;107;0;high_school
5;2012;357;PPP;logical;244;7347;2012-12-01 19:04:33;TRUE;97;920;other
5;2012;405;Dostál;programming;244;7348;2012-12-01 19:04:41;TRUE;86;979;other
5;2012;383;Vepřová kachna;logical;244;7349;2012-12-01 19:04:45;FALSE;106;0;college
5;2012;424;Tmou a stepí divočinou;idea;244;7350;2012-12-01 19:04:51;FALSE;101;0;other
5;2012;342;divize nulou;programming;244;7351;2012-12-01 19:04:57;FALSE;103;0;college
5;2012;379;Škrkny;logical;244;7352;2012-12-01 19:04:59;TRUE;107;944;high_school
5;2012;387;Jahodaaa;idea;244;7353;2012-12-01 19:04:59;TRUE;108;986;college
5;2012;321;Hlavy otevřené;logical;245;7354;2012-12-01 19:05:02;TRUE;107;943;high_school
5;2012;391;Haluzná letargia;programming;245;7355;2012-12-01 19:05:02;TRUE;104;994;other
5;2012;367;Ovce;logical;245;7356;2012-12-01 19:05:11;TRUE;87;976;other
5;2012;383;Vepřová kachna;logical;245;7357;2012-12-01 19:05:21;TRUE;106;978;college
5;2012;408;ROFLCOPTER!;logical;245;7358;2012-12-01 19:05:36;TRUE;96;965;other
5;2012;338;A - Team OKAPP;programming;245;7359;2012-12-01 19:05:44;FALSE;85;0;high_school
5;2012;415;God Bless Nám;logical;245;7360;2012-12-01 19:05:52;TRUE;106;977;college
5;2012;347;Kapela pamětníků;logical;245;7361;2012-12-01 19:05:56;TRUE;107;942;other
5;2012;331;Ešte sa dohodneme;logical;246;7362;2012-12-01 19:06:18;FALSE;105;0;college
5;2012;330;kancl;logical;246;7363;2012-12-01 19:06:34;TRUE;87;975;other
5;2012;418;Šestý nesmysl;logical;246;7364;2012-12-01 19:06:46;TRUE;106;976;other
5;2012;411;Pomocná škola;programming;246;7365;2012-12-01 19:06:46;TRUE;86;978;other
5;2012;391;Haluzná letargia;programming;246;7366;2012-12-01 19:06:49;TRUE;103;998;other
5;2012;378;10100111001;logical;247;7367;2012-12-01 19:07:17;TRUE;106;975;college
5;2012;327;Sobí bratři;idea;247;7368;2012-12-01 19:07:27;FALSE;108;0;high_school
5;2012;370;Soubor kreténů;logical;247;7369;2012-12-01 19:07:27;FALSE;106;0;other
5;2012;406;Acervus Aren;logical;247;7370;2012-12-01 19:07:35;FALSE;106;0;other
5;2012;385;Finální myšmaš;logical;247;7371;2012-12-01 19:07:43;FALSE;106;0;college
5;2012;409;Svědkové Baronovi;logical;247;7372;2012-12-01 19:07:48;TRUE;107;941;other
5;2012;387;Jahodaaa;programming;247;7373;2012-12-01 19:07:59;TRUE;104;993;college
5;2012;424;Tmou a stepí divočinou;idea;248;7374;2012-12-01 19:08:10;FALSE;101;0;other
5;2012;337;Přizdisráči;logical;248;7375;2012-12-01 19:08:17;FALSE;96;0;other
5;2012;352;Haluzná megakombinácia;logical;248;7376;2012-12-01 19:08:24;TRUE;106;974;college
5;2012;373;Točená zmrzlina;logical;248;7377;2012-12-01 19:08:37;TRUE;107;940;college
5;2012;320;Sráči;programming;248;7378;2012-12-01 19:08:39;TRUE;94;984;other
5;2012;399;Laserová Prasátka;logical;248;7379;2012-12-01 19:08:39;TRUE;89;949;high_school
5;2012;423;Dreamteam GFXS;logical;248;7380;2012-12-01 19:08:44;FALSE;106;0;high_school
5;2012;404;BSOD;idea;248;7381;2012-12-01 19:08:48;FALSE;100;0;high_school
5;2012;369;Dršťkový Havran Masového Kašpárka;programming;248;7382;2012-12-01 19:08:54;FALSE;94;0;other
5;2012;375;Maséři jako hovado;logical;249;7383;2012-12-01 19:09:33;TRUE;107;939;college
5;2012;331;Ešte sa dohodneme;logical;249;7384;2012-12-01 19:09:39;TRUE;105;986;college
5;2012;403;Embargo na IQtIQ;idea;249;7385;2012-12-01 19:09:55;TRUE;110;936;college
5;2012;402;Mme Petak's Lonely Hearts Club Band;logical;249;7386;2012-12-01 19:09:58;TRUE;105;985;college
5;2012;382;Nejnekvazidiagonalizovávatelnější;idea;250;7387;2012-12-01 19:10:01;TRUE;99;987;college
5;2012;426;Myšlenka Ryby;logical;250;7388;2012-12-01 19:10:20;FALSE;106;0;other
5;2012;423;Dreamteam GFXS;logical;250;7389;2012-12-01 19:10:38;TRUE;107;938;high_school
5;2012;353;V.I.Peace;logical;250;7390;2012-12-01 19:10:49;TRUE;107;937;high_school
5;2012;410;":(){ :|:& };:";logical;251;7391;2012-12-01 19:11:01;FALSE;106;0;college
5;2012;402;Mme Petak's Lonely Hearts Club Band;logical;251;7392;2012-12-01 19:11:06;FALSE;96;0;college
5;2012;406;Acervus Aren;programming;251;7393;2012-12-01 19:11:10;FALSE;103;0;other
5;2012;428;PLKH;logical;251;7394;2012-12-01 19:11:14;FALSE;97;0;other
5;2012;403;Embargo na IQtIQ;logical;251;7395;2012-12-01 19:11:20;FALSE;96;0;college
5;2012;316;KVÍK!;logical;251;7396;2012-12-01 19:11:20;FALSE;106;0;college
5;2012;341;Carpe Diem;logical;251;7397;2012-12-01 19:11:20;FALSE;106;0;college
5;2012;373;Točená zmrzlina;logical;251;7398;2012-12-01 19:11:26;TRUE;106;973;college
5;2012;385;Finální myšmaš;logical;251;7399;2012-12-01 19:11:32;TRUE;105;984;college
5;2012;355;H;logical;251;7400;2012-12-01 19:11:42;FALSE;106;0;high_school
5;2012;327;Sobí bratři;idea;251;7401;2012-12-01 19:11:46;FALSE;108;0;high_school
5;2012;421;Zebra řez;logical;251;7402;2012-12-01 19:11:58;FALSE;106;0;college
5;2012;341;Carpe Diem;logical;252;7403;2012-12-01 19:12:01;TRUE;105;983;college
5;2012;402;Mme Petak's Lonely Hearts Club Band;logical;252;7404;2012-12-01 19:12:02;FALSE;96;0;college
5;2012;339;segmentation fault;programming;252;7405;2012-12-01 19:12:15;FALSE;103;0;other
5;2012;387;Jahodaaa;logical;252;7406;2012-12-01 19:12:32;FALSE;106;0;college
5;2012;323;Lišky ve vaně;logical;252;7407;2012-12-01 19:12:46;FALSE;106;0;college
5;2012;385;Finální myšmaš;logical;252;7408;2012-12-01 19:12:56;FALSE;106;0;college
5;2012;395;Harmonický bagr;idea;253;7409;2012-12-01 19:13:00;TRUE;110;935;college
5;2012;387;Jahodaaa;logical;253;7410;2012-12-01 19:13:14;TRUE;106;972;college
5;2012;338;A - Team OKAPP;logical;253;7411;2012-12-01 19:13:20;FALSE;106;0;high_school
5;2012;400;Rohozky;logical;253;7412;2012-12-01 19:13:20;TRUE;106;971;college
5;2012;424;Tmou a stepí divočinou;idea;253;7413;2012-12-01 19:13:21;FALSE;101;0;other
5;2012;319;Bazinga;idea;253;7414;2012-12-01 19:13:40;TRUE;109;999;other
5;2012;402;Mme Petak's Lonely Hearts Club Band;logical;253;7415;2012-12-01 19:13:58;FALSE;96;0;college
5;2012;347;Kapela pamětníků;programming;253;7416;2012-12-01 19:13:58;TRUE;102;995;other
5;2012;403;Embargo na IQtIQ;logical;254;7417;2012-12-01 19:14:13;FALSE;96;0;college
5;2012;325;Spící Volové;programming;254;7418;2012-12-01 19:14:23;TRUE;93;958;other
5;2012;321;Hlavy otevřené;idea;254;7419;2012-12-01 19:14:23;TRUE;101;979;high_school
5;2012;402;Mme Petak's Lonely Hearts Club Band;logical;254;7420;2012-12-01 19:14:35;FALSE;96;0;college
5;2012;372;Zrychlený TEP;logical;255;7421;2012-12-01 19:15:00;TRUE;107;936;other
5;2012;401;Brutální Drtiči;logical;255;7422;2012-12-01 19:15:01;FALSE;106;0;high_school
5;2012;361;No Chance;idea;255;7423;2012-12-01 19:15:13;FALSE;92;0;college
5;2012;403;Embargo na IQtIQ;logical;255;7424;2012-12-01 19:15:13;FALSE;96;0;college
5;2012;320;Sráči;logical;255;7425;2012-12-01 19:15:13;TRUE;105;982;other
5;2012;366;Jak se nám líbí!;logical;255;7426;2012-12-01 19:15:18;TRUE;107;935;other
5;2012;352;Haluzná megakombinácia;logical;255;7427;2012-12-01 19:15:24;TRUE;105;981;college
5;2012;353;V.I.Peace;idea;255;7428;2012-12-01 19:15:31;FALSE;110;0;high_school
5;2012;403;Embargo na IQtIQ;logical;255;7429;2012-12-01 19:15:54;FALSE;96;0;college
5;2012;398;Tykve;logical;255;7430;2012-12-01 19:15:56;FALSE;106;0;other
5;2012;401;Brutální Drtiči;logical;255;7431;2012-12-01 19:15:57;FALSE;106;0;high_school
5;2012;428;PLKH;logical;256;7432;2012-12-01 19:16:06;TRUE;97;919;other
5;2012;319;Bazinga;idea;256;7433;2012-12-01 19:16:11;TRUE;99;986;other
5;2012;411;Pomocná škola;logical;256;7434;2012-12-01 19:16:15;TRUE;87;974;other
5;2012;337;Přizdisráči;logical;256;7435;2012-12-01 19:16:31;TRUE;106;970;other
5;2012;419;zúfalci;logical;256;7436;2012-12-01 19:16:51;FALSE;107;0;other
5;2012;361;No Chance;idea;257;7437;2012-12-01 19:17:08;FALSE;92;0;college
5;2012;381;Diamhra;idea;257;7438;2012-12-01 19:17:09;TRUE;110;934;college
5;2012;411;Pomocná škola;logical;257;7439;2012-12-01 19:17:22;FALSE;96;0;other
5;2012;360;nechci-uvést;programming;257;7440;2012-12-01 19:17:38;TRUE;104;992;other
5;2012;318;Supermuf;logical;257;7441;2012-12-01 19:17:46;FALSE;106;0;other
5;2012;383;Vepřová kachna;logical;257;7442;2012-12-01 19:17:50;TRUE;96;964;college
5;2012;419;zúfalci;logical;257;7443;2012-12-01 19:17:52;TRUE;107;934;other
5;2012;376;Zlobři;programming;257;7444;2012-12-01 19:17:52;FALSE;86;0;high_school
5;2012;417;Forever alone;logical;257;7445;2012-12-01 19:17:57;FALSE;106;0;college
5;2012;339;segmentation fault;programming;257;7446;2012-12-01 19:17:59;FALSE;103;0;other
5;2012;413;Dríím Tíím;logical;258;7447;2012-12-01 19:18:11;TRUE;106;969;high_school
5;2012;397;Alpha Team;logical;258;7448;2012-12-01 19:18:11;TRUE;106;969;high_school
5;2012;372;Zrychlený TEP;logical;258;7449;2012-12-01 19:18:17;FALSE;106;0;other
5;2012;318;Supermuf;logical;258;7450;2012-12-01 19:18:31;FALSE;106;0;other
5;2012;350;voy-a-ger;logical;258;7451;2012-12-01 19:18:33;TRUE;106;967;college
5;2012;411;Pomocná škola;idea;258;7452;2012-12-01 19:18:37;FALSE;101;0;other
5;2012;320;Sráči;logical;259;7453;2012-12-01 19:19:07;TRUE;107;933;other
5;2012;397;Alpha Team;logical;259;7454;2012-12-01 19:19:19;FALSE;106;0;high_school
5;2012;373;Točená zmrzlina;idea;259;7455;2012-12-01 19:19:26;TRUE;101;978;college
5;2012;394;Geek Squad;logical;259;7456;2012-12-01 19:19:37;FALSE;106;0;other
5;2012;417;Forever alone;logical;259;7457;2012-12-01 19:19:55;FALSE;106;0;college
5;2012;365;para-N-methylaminoazobenzen;logical;259;7458;2012-12-01 19:19:58;FALSE;106;0;college
5;2012;402;Mme Petak's Lonely Hearts Club Band;programming;260;7459;2012-12-01 19:20:12;TRUE;103;997;college
5;2012;337;Přizdisráči;programming;260;7460;2012-12-01 19:20:24;TRUE;104;991;other
5;2012;373;Točená zmrzlina;programming;260;7461;2012-12-01 19:20:29;TRUE;102;994;college
5;2012;338;A - Team OKAPP;logical;260;7462;2012-12-01 19:20:37;FALSE;106;0;high_school
5;2012;427;antiManci;logical;260;7463;2012-12-01 19:20:37;FALSE;106;0;other
5;2012;347;Kapela pamětníků;idea;260;7464;2012-12-01 19:20:42;TRUE;110;933;other
5;2012;374;Alea;logical;260;7465;2012-12-01 19:20:46;TRUE;89;948;high_school
5;2012;352;Haluzná megakombinácia;idea;260;7466;2012-12-01 19:20:50;FALSE;100;0;college
5;2012;357;PPP;idea;260;7467;2012-12-01 19:20:54;FALSE;91;0;other
5;2012;361;No Chance;logical;261;7468;2012-12-01 19:21:05;TRUE;107;932;college
5;2012;384;Kajakteam;idea;261;7469;2012-12-01 19:21:06;FALSE;92;0;other
5;2012;376;Zlobři;programming;261;7470;2012-12-01 19:21:08;FALSE;86;0;high_school
5;2012;340;2B|~2B;logical;261;7471;2012-12-01 19:21:20;TRUE;107;931;other
5;2012;322;žufouni;programming;261;7472;2012-12-01 19:21:35;TRUE;104;990;other
5;2012;348;Chróúst?!;logical;261;7473;2012-12-01 19:21:43;FALSE;106;0;college
5;2012;375;Maséři jako hovado;logical;261;7474;2012-12-01 19:21:43;FALSE;106;0;college
5;2012;385;Finální myšmaš;idea;261;7475;2012-12-01 19:21:48;FALSE;110;0;college
5;2012;374;Alea;programming;261;7476;2012-12-01 19:21:48;TRUE;93;957;high_school
5;2012;352;Haluzná megakombinácia;idea;261;7477;2012-12-01 19:21:49;FALSE;100;0;college
5;2012;352;Haluzná megakombinácia;idea;262;7478;2012-12-01 19:22:19;FALSE;100;0;college
5;2012;428;PLKH;logical;262;7479;2012-12-01 19:22:34;TRUE;107;930;other
5;2012;345;Bedrunky;logical;262;7480;2012-12-01 19:22:52;FALSE;106;0;other
5;2012;365;para-N-methylaminoazobenzen;logical;262;7481;2012-12-01 19:22:54;TRUE;96;963;college
5;2012;361;No Chance;idea;262;7482;2012-12-01 19:22:58;FALSE;90;0;college
5;2012;386;Žabaryba;logical;263;7483;2012-12-01 19:23:18;TRUE;105;980;college
5;2012;353;V.I.Peace;programming;263;7484;2012-12-01 19:23:24;FALSE;94;0;high_school
5;2012;352;Haluzná megakombinácia;idea;263;7485;2012-12-01 19:23:26;FALSE;100;0;college
5;2012;401;Brutální Drtiči;idea;263;7486;2012-12-01 19:23:31;TRUE;108;985;high_school
5;2012;323;Lišky ve vaně;idea;263;7487;2012-12-01 19:23:34;TRUE;110;932;college
5;2012;326;Ideální make-up;programming;263;7488;2012-12-01 19:23:40;FALSE;93;0;college
5;2012;323;Lišky ve vaně;logical;263;7489;2012-12-01 19:23:45;FALSE;106;0;college
5;2012;322;žufouni;logical;264;7490;2012-12-01 19:24:08;TRUE;106;966;other
5;2012;326;Ideální make-up;programming;264;7491;2012-12-01 19:24:16;FALSE;93;0;college
5;2012;389;Tykadla;idea;264;7492;2012-12-01 19:24:34;TRUE;109;998;other
5;2012;426;Myšlenka Ryby;programming;264;7493;2012-12-01 19:24:38;TRUE;86;977;other
5;2012;348;Chróúst?!;logical;264;7494;2012-12-01 19:24:41;FALSE;106;0;college
5;2012;409;Svědkové Baronovi;programming;264;7495;2012-12-01 19:24:58;FALSE;93;0;other
5;2012;336;Lososi na sněhu;logical;265;7496;2012-12-01 19:25:07;TRUE;107;929;other
5;2012;339;segmentation fault;programming;265;7497;2012-12-01 19:25:09;FALSE;103;0;other
5;2012;375;Maséři jako hovado;logical;265;7498;2012-12-01 19:25:11;FALSE;106;0;college
5;2012;336;Lososi na sněhu;logical;265;7499;2012-12-01 19:25:12;FALSE;105;0;other
5;2012;370;Soubor kreténů;logical;265;7500;2012-12-01 19:25:21;FALSE;106;0;other
5;2012;384;Kajakteam;logical;265;7501;2012-12-01 19:25:34;TRUE;107;928;other
5;2012;411;Pomocná škola;idea;265;7502;2012-12-01 19:25:45;TRUE;101;977;other
5;2012;331;Ešte sa dohodneme;programming;265;7503;2012-12-01 19:25:48;TRUE;93;956;college
5;2012;394;Geek Squad;logical;265;7504;2012-12-01 19:25:50;FALSE;106;0;other
5;2012;398;Tykve;logical;265;7505;2012-12-01 19:25:51;FALSE;106;0;other
5;2012;327;Sobí bratři;idea;265;7506;2012-12-01 19:25:57;FALSE;99;0;high_school
5;2012;336;Lososi na sněhu;logical;266;7507;2012-12-01 19:26:02;TRUE;105;979;other
5;2012;326;Ideální make-up;idea;266;7508;2012-12-01 19:26:12;FALSE;100;0;college
5;2012;355;H;logical;266;7509;2012-12-01 19:26:25;TRUE;97;918;high_school
5;2012;325;Spící Volové;logical;266;7510;2012-12-01 19:26:32;TRUE;106;965;other
5;2012;330;kancl;logical;266;7511;2012-12-01 19:26:39;FALSE;106;0;other
5;2012;347;Kapela pamětníků;logical;266;7512;2012-12-01 19:26:41;TRUE;106;964;other
5;2012;361;No Chance;idea;266;7513;2012-12-01 19:26:47;FALSE;92;0;college
5;2012;333;Night Wolves;programming;266;7514;2012-12-01 19:26:58;TRUE;102;993;other
5;2012;404;BSOD;logical;267;7515;2012-12-01 19:27:01;FALSE;106;0;high_school
5;2012;355;H;programming;267;7516;2012-12-01 19:27:06;FALSE;103;0;high_school
5;2012;347;Kapela pamětníků;programming;267;7517;2012-12-01 19:27:12;TRUE;84;992;other
5;2012;327;Sobí bratři;logical;267;7518;2012-12-01 19:27:13;TRUE;107;927;high_school
5;2012;361;No Chance;idea;267;7519;2012-12-01 19:27:18;FALSE;92;0;college
5;2012;346;dušou blondínky;logical;267;7520;2012-12-01 19:27:21;TRUE;107;926;other
5;2012;372;Zrychlený TEP;logical;267;7521;2012-12-01 19:27:26;TRUE;106;963;other
5;2012;340;2B|~2B;idea;267;7522;2012-12-01 19:27:26;FALSE;90;0;other
5;2012;317;Tábor LO;logical;267;7523;2012-12-01 19:27:34;TRUE;89;947;high_school
5;2012;382;Nejnekvazidiagonalizovávatelnější;logical;267;7524;2012-12-01 19:27:38;TRUE;107;925;college
5;2012;394;Geek Squad;logical;267;7525;2012-12-01 19:27:58;FALSE;106;0;other
5;2012;387;Jahodaaa;programming;268;7526;2012-12-01 19:28:09;FALSE;103;0;college
5;2012;332;Stoosum;logical;268;7527;2012-12-01 19:28:14;TRUE;97;917;other
5;2012;399;Laserová Prasátka;idea;268;7528;2012-12-01 19:28:19;TRUE;100;970;high_school
5;2012;337;Přizdisráči;idea;268;7529;2012-12-01 19:28:19;TRUE;109;997;other
5;2012;328;7MD squad;logical;268;7530;2012-12-01 19:28:27;TRUE;107;924;other
5;2012;338;A - Team OKAPP;logical;268;7531;2012-12-01 19:28:29;TRUE;106;962;high_school
5;2012;423;Dreamteam GFXS;logical;268;7532;2012-12-01 19:28:31;FALSE;98;0;high_school
5;2012;422;FTA;logical;268;7533;2012-12-01 19:28:32;FALSE;107;0;other
5;2012;348;Chróúst?!;logical;268;7534;2012-12-01 19:28:39;FALSE;106;0;college
5;2012;365;para-N-methylaminoazobenzen;logical;268;7535;2012-12-01 19:28:40;TRUE;105;978;college
5;2012;375;Maséři jako hovado;logical;268;7536;2012-12-01 19:28:46;FALSE;106;0;college
5;2012;341;Carpe Diem;logical;268;7537;2012-12-01 19:28:50;TRUE;107;923;college
5;2012;400;Rohozky;programming;268;7538;2012-12-01 19:28:54;FALSE;104;0;college
5;2012;382;Nejnekvazidiagonalizovávatelnější;idea;268;7539;2012-12-01 19:28:55;TRUE;109;996;college
5;2012;365;para-N-methylaminoazobenzen;logical;268;7540;2012-12-01 19:28:58;TRUE;107;922;college
5;2012;341;Carpe Diem;logical;269;7541;2012-12-01 19:29:14;FALSE;106;0;college
5;2012;406;Acervus Aren;logical;269;7542;2012-12-01 19:29:26;FALSE;96;0;other
5;2012;376;Zlobři;idea;269;7543;2012-12-01 19:29:26;FALSE;109;0;high_school
5;2012;423;Dreamteam GFXS;idea;269;7544;2012-12-01 19:29:32;FALSE;101;0;high_school
5;2012;368;Error 37;logical;269;7545;2012-12-01 19:29:38;TRUE;106;961;other
5;2012;379;Škrkny;idea;269;7546;2012-12-01 19:29:41;TRUE;110;931;high_school
5;2012;430;Dáme harásek;programming;269;7547;2012-12-01 19:29:41;TRUE;104;989;high_school
5;2012;330;kancl;idea;269;7548;2012-12-01 19:29:43;TRUE;108;984;other
5;2012;341;Carpe Diem;programming;270;7549;2012-12-01 19:30:12;FALSE;104;0;college
5;2012;422;FTA;logical;270;7550;2012-12-01 19:30:21;TRUE;107;921;other
5;2012;392;6c1533306803e108;programming;270;7551;2012-12-01 19:30:26;TRUE;104;988;college
5;2012;401;Brutální Drtiči;idea;270;7552;2012-12-01 19:30:34;FALSE;101;0;high_school
5;2012;405;Dostál;logical;270;7553;2012-12-01 19:30:49;FALSE;106;0;other
5;2012;400;Rohozky;programming;270;7554;2012-12-01 19:30:51;TRUE;104;987;college
5;2012;367;Ovce;logical;270;7555;2012-12-01 19:30:55;FALSE;106;0;other
5;2012;319;Bazinga;logical;271;7556;2012-12-01 19:31:01;TRUE;106;960;other
5;2012;347;Kapela pamětníků;idea;271;7557;2012-12-01 19:31:02;FALSE;101;0;other
5;2012;361;No Chance;programming;271;7558;2012-12-01 19:31:13;FALSE;104;0;college
5;2012;401;Brutální Drtiči;idea;271;7559;2012-12-01 19:31:20;FALSE;101;0;high_school
5;2012;410;":(){ :|:& };:";logical;271;7560;2012-12-01 19:31:20;FALSE;106;0;college
5;2012;347;Kapela pamětníků;idea;271;7561;2012-12-01 19:31:44;FALSE;101;0;other
5;2012;406;Acervus Aren;idea;271;7562;2012-12-01 19:31:54;FALSE;92;0;other
5;2012;361;No Chance;programming;272;7563;2012-12-01 19:32:06;FALSE;104;0;college
5;2012;318;Supermuf;logical;272;7564;2012-12-01 19:32:10;TRUE;106;959;other
5;2012;423;Dreamteam GFXS;idea;272;7565;2012-12-01 19:32:20;FALSE;101;0;high_school
5;2012;396;vass_ajtaci;logical;272;7566;2012-12-01 19:32:20;TRUE;107;920;high_school
5;2012;404;BSOD;idea;272;7567;2012-12-01 19:32:21;TRUE;100;969;high_school
5;2012;349;Tweety neni kura!;logical;272;7568;2012-12-01 19:32:39;TRUE;105;977;other
5;2012;361;No Chance;programming;272;7569;2012-12-01 19:32:41;FALSE;104;0;college
5;2012;427;antiManci;logical;272;7570;2012-12-01 19:32:52;TRUE;107;919;other
5;2012;396;vass_ajtaci;logical;273;7571;2012-12-01 19:33:21;TRUE;88;903;high_school
5;2012;373;Točená zmrzlina;programming;273;7572;2012-12-01 19:33:26;FALSE;94;0;college
5;2012;361;No Chance;programming;273;7573;2012-12-01 19:33:28;FALSE;104;0;college
5;2012;414;JÁ;logical;273;7574;2012-12-01 19:33:32;FALSE;106;0;high_school
5;2012;341;Carpe Diem;programming;273;7575;2012-12-01 19:33:46;FALSE;104;0;college
5;2012;406;Acervus Aren;programming;273;7576;2012-12-01 19:33:47;FALSE;103;0;other
5;2012;326;Ideální make-up;logical;274;7577;2012-12-01 19:34:06;TRUE;107;918;college
5;2012;416;Červený trpaslík;logical;274;7578;2012-12-01 19:34:06;FALSE;96;0;other
5;2012;354;Vopice;logical;274;7579;2012-12-01 19:34:08;TRUE;98;986;high_school
5;2012;361;No Chance;programming;274;7580;2012-12-01 19:34:23;FALSE;104;0;college
5;2012;372;Zrychlený TEP;idea;274;7581;2012-12-01 19:34:29;FALSE;100;0;other
5;2012;406;Acervus Aren;logical;274;7582;2012-12-01 19:34:33;FALSE;96;0;other
5;2012;384;Kajakteam;logical;274;7583;2012-12-01 19:34:33;TRUE;87;973;other
5;2012;355;H;logical;274;7584;2012-12-01 19:34:44;FALSE;106;0;high_school
5;2012;339;segmentation fault;logical;274;7585;2012-12-01 19:34:48;FALSE;106;0;other
5;2012;350;voy-a-ger;programming;274;7586;2012-12-01 19:34:50;TRUE;102;992;college
5;2012;378;10100111001;idea;274;7587;2012-12-01 19:34:51;FALSE;100;0;college
5;2012;359;Sloniky;logical;275;7588;2012-12-01 19:35:04;FALSE;106;0;other
5;2012;361;No Chance;programming;275;7589;2012-12-01 19:35:06;FALSE;104;0;college
5;2012;373;Točená zmrzlina;programming;275;7590;2012-12-01 19:35:12;TRUE;94;983;college
5;2012;375;Maséři jako hovado;logical;275;7591;2012-12-01 19:35:18;FALSE;106;0;college
5;2012;426;Myšlenka Ryby;logical;275;7592;2012-12-01 19:35:21;FALSE;106;0;other
5;2012;371;VYPLS;logical;275;7593;2012-12-01 19:35:31;FALSE;106;0;other
5;2012;368;Error 37;logical;275;7594;2012-12-01 19:35:39;TRUE;105;976;other
5;2012;406;Acervus Aren;logical;275;7595;2012-12-01 19:35:40;FALSE;96;0;other
5;2012;400;Rohozky;idea;275;7596;2012-12-01 19:35:41;TRUE;100;968;college
5;2012;340;2B|~2B;logical;275;7597;2012-12-01 19:35:50;TRUE;98;985;other
5;2012;361;No Chance;programming;275;7598;2012-12-01 19:35:53;FALSE;104;0;college
5;2012;339;segmentation fault;logical;276;7599;2012-12-01 19:36:00;TRUE;89;946;other
5;2012;341;Carpe Diem;programming;276;7600;2012-12-01 19:36:24;TRUE;104;986;college
5;2012;317;Tábor LO;idea;276;7601;2012-12-01 19:36:30;FALSE;100;0;high_school
5;2012;361;No Chance;programming;276;7602;2012-12-01 19:36:34;FALSE;104;0;college
5;2012;338;A - Team OKAPP;programming;276;7603;2012-12-01 19:36:35;FALSE;85;0;high_school
5;2012;408;ROFLCOPTER!;idea;276;7604;2012-12-01 19:36:41;FALSE;99;0;other
5;2012;370;Soubor kreténů;logical;276;7605;2012-12-01 19:36:48;TRUE;107;917;other
5;2012;375;Maséři jako hovado;logical;276;7606;2012-12-01 19:36:50;TRUE;106;958;college
5;2012;378;10100111001;idea;276;7607;2012-12-01 19:36:53;TRUE;100;967;college
5;2012;376;Zlobři;logical;277;7608;2012-12-01 19:37:03;FALSE;106;0;high_school
5;2012;361;No Chance;programming;277;7609;2012-12-01 19:37:16;FALSE;104;0;college
5;2012;403;Embargo na IQtIQ;programming;277;7610;2012-12-01 19:37:19;TRUE;93;955;college
5;2012;421;Zebra řez;programming;277;7611;2012-12-01 19:37:29;FALSE;93;0;college
5;2012;355;H;logical;277;7612;2012-12-01 19:37:45;TRUE;98;984;high_school
5;2012;395;Harmonický bagr;logical;277;7613;2012-12-01 19:37:50;TRUE;98;983;college
5;2012;402;Mme Petak's Lonely Hearts Club Band;logical;277;7614;2012-12-01 19:37:56;FALSE;96;0;college
5;2012;367;Ovce;idea;278;7615;2012-12-01 19:38:04;TRUE;108;983;other
5;2012;361;No Chance;programming;278;7616;2012-12-01 19:38:06;FALSE;104;0;college
5;2012;353;V.I.Peace;logical;278;7617;2012-12-01 19:38:09;FALSE;106;0;high_school
5;2012;410;":(){ :|:& };:";logical;278;7618;2012-12-01 19:38:13;FALSE;106;0;college
5;2012;360;nechci-uvést;idea;278;7619;2012-12-01 19:38:13;TRUE;108;982;other
5;2012;416;Červený trpaslík;logical;278;7620;2012-12-01 19:38:20;FALSE;96;0;other
5;2012;352;Haluzná megakombinácia;programming;278;7621;2012-12-01 19:38:32;TRUE;104;985;college
5;2012;402;Mme Petak's Lonely Hearts Club Band;logical;278;7622;2012-12-01 19:38:40;TRUE;96;962;college
5;2012;333;Night Wolves;logical;278;7623;2012-12-01 19:38:42;FALSE;106;0;other
5;2012;376;Zlobři;logical;278;7624;2012-12-01 19:38:49;FALSE;106;0;high_school
5;2012;414;JÁ;logical;278;7625;2012-12-01 19:38:52;FALSE;106;0;high_school
5;2012;321;Hlavy otevřené;idea;279;7626;2012-12-01 19:39:02;FALSE;100;0;high_school
5;2012;361;No Chance;programming;279;7627;2012-12-01 19:39:10;FALSE;104;0;college
5;2012;391;Haluzná letargia;idea;279;7628;2012-12-01 19:39:14;TRUE;108;981;other
5;2012;367;Ovce;logical;279;7629;2012-12-01 19:39:18;TRUE;106;957;other
5;2012;429;Jeníčci;programming;279;7630;2012-12-01 19:39:21;TRUE;104;984;other
5;2012;424;Tmou a stepí divočinou;logical;279;7631;2012-12-01 19:39:36;TRUE;105;975;other
5;2012;376;Zlobři;idea;279;7632;2012-12-01 19:39:37;FALSE;109;0;high_school
5;2012;330;kancl;logical;279;7633;2012-12-01 19:39:43;TRUE;106;956;other
5;2012;361;No Chance;programming;279;7634;2012-12-01 19:39:58;FALSE;104;0;college
5;2012;398;Tykve;logical;280;7635;2012-12-01 19:40:10;FALSE;106;0;other
5;2012;394;Geek Squad;logical;280;7636;2012-12-01 19:40:12;FALSE;106;0;other
